utility_account_number,term,month,monthly_usage_kwh,gross_cost,computed_gross_cost,pred_gross_cost,default_rce,rce,pred_rce,default_icap_kw,icap,pred_icap,default_nits_kw,nits,pred_nits,contract_rate,netrate,pred_rce_scaled_usage,rce_scaled_usage,sum_pred_gross_cost,sum_pred_rce_scaled_usage,sum_computed_gross_cost,sum_rce_scaled_usage,model_rate,computed_rate,model_tot_charge,model_margin,computed_tot_charge,computed_margin
00140060770493210,12,2022-02-28,1051.09,67.29,26.54,40.25,1.2,2.413,1.9086834961606434,3.33,0.0,3.266432232563047,3.41325,0.0,3.864906196039661,0.05986,0.0598574483250178,1671.8317799829088,2113.566808333333,546.47,19091.392246844567,357.78000000000003,24135.7614210537,0.032,0.016,53.49861695945308,13.24861695945308,33.81706893333333,7.277068933333332
00140060770493210,12,2022-03-31,960.4095707070701,69.21,26.04,41.03,1.2,2.413,1.9086834961606434,3.33,0.0,3.266432232563047,3.41325,0.0,3.864906196039661,0.05986,0.0598574483250178,1527.5982476360944,1931.2235784301333,546.47,19091.392246844567,357.78000000000003,24135.7614210537,0.032,0.016,48.88314392435502,7.853143924355017,30.899577254882136,4.8595772548821365
00140060770493210,12,2022-04-30,788.6549999999996,95.6,37.66,57.18,1.2,2.413,1.9086834961606434,3.33,0.0,3.266432232563047,3.41325,0.0,3.864906196039661,0.05986,0.0598574483250178,1254.4106522204763,1585.8537624999992,546.47,19091.392246844567,357.78000000000003,24135.7614210537,0.032,0.016,40.14114087105524,-17.038859128944758,25.37366019999999,-12.286339800000007
00140060770493210,12,2022-05-31,853.2459848484841,109.06,44.8,65.77,1.2,2.413,1.9086834961606434,3.33,0.0,3.266432232563047,3.41325,0.0,3.864906196039661,0.05986,0.0598574483250178,1357.1471078713635,1715.73546786616,546.47,19091.392246844567,357.78000000000003,24135.7614210537,0.032,0.016,43.42870745188363,-22.341292548116364,27.45176748585856,-17.348232514141436
910102702022Z110030307,6,2021-02-28,1024.9999999999995,55.21,37.45,36.1,1.105,1.664,1.6839654760307838,1.8,2.61,1.9534623362848356,1.8,3.28,2.0092744257697257,0.0746,0.0745994832041343,1562.0494234674686,1543.5294117647052,185.43000000000004,8319.971228046754,195.70000000000002,8221.327765045413,0.025,0.026,39.051235586686715,2.951235586686714,40.13176470588233,2.6817647058823297
910102702022Z110030307,6,2021-03-31,868.4494949494958,37.25,25.76,24.28,1.105,1.664,1.6839654760307838,1.8,2.61,1.9534623362848356,1.8,3.28,2.0092744257697257,0.0746,0.0745994832041343,1323.4741784355851,1307.7827688651232,185.43000000000004,8319.971228046754,195.70000000000002,8221.327765045413,0.025,0.026,33.08685446088963,8.806854460889632,34.0023519904932,8.242351990493201
910102702022Z110030307,6,2021-04-30,707.6666666666679,43.22,29.92,28.17,1.105,1.664,1.6839654760307838,1.8,2.61,1.9534623362848356,1.8,3.28,2.0092744257697257,0.0746,0.0745994832041343,1078.4490816329896,1065.6627450980411,185.43000000000004,8319.971228046754,195.70000000000002,8221.327765045413,0.025,0.026,26.961227040824742,-1.2087729591752598,27.707231372549067,-2.2127686274509344
910102702022Z110030307,6,2021-05-31,803.1212121212101,47.69,32.78,31.12,1.105,1.664,1.6839654760307838,1.8,2.61,1.9534623362848356,1.8,3.28,2.0092744257697257,0.0746,0.0745994832041343,1223.9170988960304,1209.4060606060575,185.43000000000004,8319.971228046754,195.70000000000002,8221.327765045413,0.025,0.026,30.597927472400762,-0.5220725275992386,31.444557575757493,-1.3354424242425083
910102702022Z110030307,6,2021-06-30,994.2380952380963,47.32,33.07,31.05,1.105,1.664,1.6839654760307838,1.8,2.61,1.9534623362848356,1.8,3.28,2.0092744257697257,0.0746,0.0745994832041343,1515.1697984937202,1497.2056022408979,185.43000000000004,8319.971228046754,195.70000000000002,8221.327765045413,0.025,0.026,37.87924496234301,6.829244962343008,38.92734565826334,5.857345658263341
910102702022Z110030307,6,2021-07-31,1060.999999999999,52.9,36.72,34.71,1.105,1.664,1.6839654760307838,1.8,2.61,1.9534623362848356,1.8,3.28,2.0092744257697257,0.0746,0.0745994832041343,1616.9116471209595,1597.7411764705869,185.43000000000004,8319.971228046754,195.70000000000002,8221.327765045413,0.025,0.026,40.42279117802399,5.712791178023991,41.54127058823526,4.821270588235258
8284887155,6,2021-02-28,815.9999999999993,59.5,103.85,67.61,1.135,0.581,1.017262534684551,2.1,0.0,2.650420950140606,2.3,0.0,2.569355497983684,0.0722,0.0721920668058455,731.3535051124167,417.7057268722463,335.58,4980.786016984168,478.64,2844.7294353223856,0.075,0.187,54.85151288343125,-12.758487116568752,78.11097092511007,-25.739029074889928
8284887155,6,2021-03-31,876.4949494949483,36.9,59.3,42.43,1.135,0.581,1.017262534684551,2.1,0.0,2.650420950140606,2.3,0.0,2.569355497983684,0.0722,0.0721920668058455,785.5731048118402,448.67274507186335,335.58,4980.786016984168,478.64,2844.7294353223856,0.075,0.187,58.91798286088801,16.48798286088801,83.90180332843845,24.60180332843845
8284887155,6,2021-04-30,723.3174603174581,43.29,69.58,49.77,1.135,0.581,1.017262534684551,2.1,0.0,2.650420950140606,2.3,0.0,2.569355497983684,0.0722,0.0721920668058455,648.2852449904225,370.2620655898177,335.58,4980.786016984168,478.64,2844.7294353223856,0.075,0.187,48.62139337428169,-1.1486066257183154,69.23900626529591,-0.3409937347040852
